@relation stylometry-hprd50

@attribute fog_index numeric
@attribute fog_index_WSW numeric
@attribute monosyllabic_fog_index numeric
@attribute monosyllabic_fog_index_WSW numeric
@attribute inverse_fog_index numeric
@attribute inverse_fog_index_WSW numeric
@attribute forcast numeric
@attribute forcast_WSW numeric
@attribute smog_index numeric
@attribute smog_index_WSW numeric
@attribute fkri numeric
@attribute fkri_WSW numeric
@attribute flesch numeric
@attribute flesch_WSW numeric
@attribute complex_word numeric
@attribute complex_word_percent numeric
@attribute complex_word_WSW numeric
@attribute complex_word_WSW_percent numeric
@attribute monosyllabic_word numeric
@attribute monosyllabic_word_percent numeric
@attribute monosyllabic_word_WSW numeric
@attribute monosyllabic_word_WSW_percent numeric
@attribute word_length numeric
@attribute word_length_WSW numeric
@attribute syllable_count numeric
@attribute syllables_count_WSW numeric
@attribute long_sentence {true, false}
@attribute short_sentence {true, false}
@attribute word_count numeric
@attribute function_word numeric
@attribute function_word_percent numeric
@attribute content_word numeric
@attribute content_word_percent numeric
@attribute named_entity numeric
@attribute named_entity_percent numeric
@attribute named_entity_WSW numeric
@attribute named_entity_WSW_percent numeric
@attribute alpha_numeric numeric
@attribute alpha_numeric_percent numeric
@attribute alpha_numeric_WSW numeric
@attribute alpha_numeric_WSW_percent numeric
@attribute verb numeric
@attribute verb_percent numeric
@attribute verb_WSW numeric
@attribute verb_WSW_percent numeric
@attribute acronym numeric
@attribute acronym_percent numeric
@attribute acronym_WSW numeric
@attribute acronym_WSW_percent numeric
@attribute semantic_word numeric
@attribute semantic_word_percent numeric
@attribute semantic_word_WSW numeric
@attribute semantic_word_WSW_percent numeric
@attribute alphabet_words numeric
@attribute alphabet_words_percent numeric
@attribute alphabet_words_WSW numeric
@attribute alphabet_words_WSW_percent numeric
@attribute numeric_words numeric
@attribute numeric_words_percent numeric
@attribute numeric_words_WSW numeric
@attribute numeric_words_WSW_percent numeric
@attribute lowercase_words numeric
@attribute lowercase_words_percent numeric
@attribute lowercase_words_WSW numeric
@attribute lowercase_words_WSW_percent numeric
@attribute uppercase_words numeric
@attribute uppercase_words_percent numeric
@attribute uppercase_words_WSW numeric
@attribute uppercase_words_WSW_percent numeric
@attribute long_word numeric
@attribute long_word_percent numeric
@attribute long_word_WSW numeric
@attribute long_word_WSW_percent numeric
@attribute unique_word numeric
@attribute unique_word_percent numeric
@attribute unique_word_WSW numeric
@attribute unique_word_WSW_percent numeric
@attribute repeated_word numeric
@attribute repeated_word_percent numeric
@attribute repeated_word_WSW numeric
@attribute repeated_word_WSW_percent numeric
@attribute pos_conjunction numeric
@attribute pos_number numeric
@attribute pos_determiner numeric
@attribute pos_preposition numeric
@attribute pos_adjective numeric
@attribute pos_noun numeric
@attribute pos_pronoun numeric
@attribute pos_adverb numeric
@attribute pos_verb numeric
@attribute pos_interjection numeric
@attribute pos_foreign numeric
@attribute pos_list numeric
@attribute pos_possessive numeric
@attribute pos_particle numeric
@attribute pos_symbol numeric
@attribute character_count numeric
@attribute character_count_WSW numeric
@attribute character_per_word numeric
@attribute character_per_word_WSW numeric
@attribute character_without_space numeric
@attribute character_without_space_WSW numeric
@attribute special_char {true, false}
@attribute class {positive, negative}

@data
25.784615384615382,31.400000000000002,31.93846153846154,16.400000000000002,0.03878281622911695,0.03184713375796178,11.923076923076923,16.25,21.19438992294339,21.19438992294339,20.873076923076926,26.050000000000008,0.0,0.0,10,0.38461538461538464,10,0.625,14,0.5384615384615384,4,0.25,2.230769230769231,3.0,58,48,false,false,26,10,0.38461538461538464,16,0.6153846153846154,8.0,0.3076923076923077,4,0.25,23.0,0.8846153846153846,13.0,0.8125,5.0,0.19230769230769232,5.0,0.3125,10.0,0.38461538461538464,5.0,0.3125,7.0,0.2692307692307692,7.0,0.4375,26.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,19.0,0.7307692307692307,9.0,0.5625,6.0,0.23076923076923078,6.0,0.375,9.0,0.34615384615384615,9.0,0.5625,20.0,0.7692307692307693,14.0,0.875,6.0,0.23076923076923078,2.0,0.125,0.3076923076923077,0.038461538461538464,0.0,0.15384615384615385,0.07692307692307693,0.46153846153846156,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,184.0,143.0,7.076923076923077,8.9375,159.0,127.0,true,negative
14.430769230769233,18.2,32.89230769230769,23.200000000000003,0.0692963752665245,0.054945054945054944,9.615384615384617,12.5,13.023866798666859,13.023866798666859,10.356923076923078,14.080000000000002,43.963076923076954,8.365000000000009,3,0.23076923076923078,3,0.375,9,0.6923076923076923,4,0.5,1.7692307692307692,2.25,23,18,false,true,13,5,0.38461538461538464,8,0.6153846153846154,3.0,0.23076923076923078,0,0.0,11.0,0.8461538461538461,6.0,0.75,2.0,0.15384615384615385,2.0,0.25,6.0,0.46153846153846156,3.0,0.375,0.0,0.0,0.0,0.0,12.0,0.9230769230769231,7.0,0.875,1.0,0.07692307692307693,1.0,0.125,8.0,0.6153846153846154,3.0,0.375,3.0,0.23076923076923078,3.0,0.375,4.0,0.3076923076923077,4.0,0.5,11.0,0.8461538461538461,7.0,0.875,2.0,0.15384615384615385,1.0,0.125,0.15384615384615385,0.0,0.23076923076923078,0.15384615384615385,0.0,0.46153846153846156,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,77.0,58.0,5.923076923076923,7.25,66.0,50.0,true,positive
19.630769230769232,19.885714285714286,30.400000000000002,17.02857142857143,0.05094043887147335,0.05028735632183908,12.5,15.714285714285715,17.122413403193683,15.903189008614273,16.788461538461537,17.684285714285718,21.006538461538497,0.0,6,0.23076923076923078,5,0.35714285714285715,13,0.5,4,0.2857142857142857,1.8846153846153846,2.357142857142857,49,33,false,false,26,12,0.46153846153846156,14,0.5384615384615384,5.0,0.19230769230769232,3,0.21428571428571427,23.0,0.8846153846153846,11.0,0.7857142857142857,2.0,0.07692307692307693,2.0,0.14285714285714285,9.0,0.34615384615384615,3.0,0.21428571428571427,4.0,0.15384615384615385,4.0,0.2857142857142857,26.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,22.0,0.8461538461538461,11.0,0.7857142857142857,3.0,0.11538461538461539,3.0,0.21428571428571427,9.0,0.34615384615384615,8.0,0.5714285714285714,19.0,0.7307692307692307,10.0,0.7142857142857143,7.0,0.2692307692307692,4.0,0.2857142857142857,0.23076923076923078,0.0,0.11538461538461539,0.19230769230769232,0.11538461538461539,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,164.0,111.0,6.3076923076923075,7.928571428571429,139.0,97.0,true,negative
14.171428571428573,19.942857142857143,34.17142857142857,19.942857142857143,0.07056451612903225,0.050143266475644696,9.285714285714286,13.571428571428573,13.023866798666859,13.023866798666859,8.412857142857145,12.425714285714289,59.68214285714288,18.44428571428574,3,0.21428571428571427,3,0.42857142857142855,10,0.7142857142857143,3,0.42857142857142855,1.5714285714285714,2.142857142857143,22,15,false,true,14,7,0.5,7,0.5,2.0,0.14285714285714285,1,0.14285714285714285,11.0,0.7857142857142857,4.0,0.5714285714285714,1.0,0.07142857142857142,1.0,0.14285714285714285,6.0,0.42857142857142855,2.0,0.2857142857142857,1.0,0.07142857142857142,1.0,0.14285714285714285,13.0,0.9285714285714286,6.0,0.8571428571428571,0.0,0.0,0.0,0.0,10.0,0.7142857142857143,4.0,0.5714285714285714,2.0,0.14285714285714285,2.0,0.2857142857142857,4.0,0.2857142857142857,4.0,0.5714285714285714,13.0,0.9285714285714286,6.0,0.8571428571428571,1.0,0.07142857142857142,1.0,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,81.0,56.0,5.785714285714286,8.0,68.0,49.0,true,positive
20.533333333333335,28.0,29.422222222222224,12.0,0.0487012987012987,0.03571428571428571,11.666666666666666,17.0,17.122413403193683,17.122413403193683,15.685555555555556,22.529999999999998,14.66500000000002,0.0,6,0.3333333333333333,6,0.6,10,0.5555555555555556,2,0.2,2.0555555555555554,2.9,37,29,false,true,18,8,0.4444444444444444,10,0.5555555555555556,2.0,0.1111111111111111,0,0.0,15.0,0.8333333333333334,7.0,0.7,3.0,0.16666666666666666,3.0,0.3,6.0,0.3333333333333333,2.0,0.2,2.0,0.1111111111111111,2.0,0.2,17.0,0.9444444444444444,9.0,0.9,0.0,0.0,0.0,0.0,14.0,0.7777777777777778,7.0,0.7,2.0,0.1111111111111111,2.0,0.2,8.0,0.4444444444444444,8.0,0.8,17.0,0.9444444444444444,9.0,0.9,1.0,0.05555555555555555,1.0,0.1,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,122.0,90.0,6.777777777777778,9.0,105.0,80.0,true,positive
16.553846153846155,17.02857142857143,36.55384615384616,19.885714285714286,0.060408921933085495,0.0587248322147651,10.192307692307692,14.642857142857142,14.554592549557764,14.554592549557764,12.703846153846158,13.470000000000002,50.29115384615386,23.42500000000001,4,0.15384615384615385,4,0.2857142857142857,17,0.6538461538461539,5,0.35714285714285715,1.5384615384615385,2.0,40,28,false,false,26,12,0.46153846153846156,14,0.5384615384615384,7.0,0.2692307692307692,11,0.7857142857142857,23.0,0.8846153846153846,11.0,0.7857142857142857,2.0,0.07692307692307693,2.0,0.14285714285714285,12.0,0.46153846153846156,4.0,0.2857142857142857,2.0,0.07692307692307693,1.0,0.07142857142857142,26.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,20.0,0.7692307692307693,10.0,0.7142857142857143,5.0,0.19230769230769232,4.0,0.2857142857142857,4.0,0.15384615384615385,4.0,0.2857142857142857,20.0,0.7692307692307693,11.0,0.7857142857142857,6.0,0.23076923076923078,3.0,0.21428571428571427,0.19230769230769232,0.0,0.15384615384615385,0.07692307692307693,0.0,0.5,0.038461538461538464,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,142.0,96.0,5.461538461538462,6.857142857142857,117.0,82.0,false,negative
25.321212121212124,26.981818181818184,38.654545454545456,28.8,0.03949258018190521,0.037061994609164414,10.454545454545455,12.5,21.19438992294339,21.19438992294339,17.66181818181818,17.12636363636364,27.212727272727278,11.459545454545463,10,0.30303030303030304,10,0.45454545454545453,21,0.6363636363636364,11,0.5,1.7272727272727273,2.0454545454545454,57,45,true,false,33,11,0.3333333333333333,22,0.6666666666666666,11.0,0.3333333333333333,4,0.18181818181818182,31.0,0.9393939393939394,20.0,0.9090909090909091,10.0,0.30303030303030304,10.0,0.45454545454545453,12.0,0.36363636363636365,5.0,0.22727272727272727,3.0,0.09090909090909091,3.0,0.13636363636363635,33.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,27.0,0.8181818181818182,17.0,0.7727272727272727,5.0,0.15151515151515152,5.0,0.22727272727272727,11.0,0.3333333333333333,11.0,0.5,24.0,0.7272727272727273,14.0,0.6363636363636364,9.0,0.2727272727272727,8.0,0.36363636363636365,0.12121212121212122,0.0,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.3939393939393939,0.0,0.030303030303030304,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,205.0,163.0,6.212121212121212,7.409090909090909,175.0,141.0,true,negative
27.0,28.900000000000002,42.0,21.400000000000002,0.037037037037037035,0.03460207612456747,10.25,14.375,22.076135915942103,20.267338824336647,20.66,20.150000000000002,18.18500000000003,0.0,11,0.275,9,0.5625,26,0.65,6,0.375,1.75,2.5,70,40,true,false,40,24,0.6,16,0.4,6.0,0.15,3,0.1875,37.0,0.925,13.0,0.8125,6.0,0.15,4.0,0.25,13.0,0.325,4.0,0.25,6.0,0.15,3.0,0.1875,39.0,0.975,15.0,0.9375,0.0,0.0,0.0,0.0,34.0,0.85,11.0,0.6875,4.0,0.1,4.0,0.25,12.0,0.3,9.0,0.5625,32.0,0.8,15.0,0.9375,8.0,0.2,1.0,0.0625,0.275,0.0,0.15,0.175,0.125,0.3,0.0,0.0,0.125,0.0,0.025,0.0,0.0,0.0,0.0,242.0,125.0,6.05,7.8125,203.0,109.0,true,negative
18.851612903225806,18.126315789473683,34.33548387096774,20.231578947368423,0.05304585900068446,0.05516840882694542,11.774193548387098,15.263157894736842,15.903189008614273,15.903189008614273,18.196774193548382,19.146315789473686,19.815161290322607,0.0,5,0.16129032258064516,5,0.2631578947368421,17,0.5483870967741935,6,0.3157894736842105,1.8387096774193548,2.3157894736842106,57,44,true,false,31,12,0.3870967741935484,19,0.6129032258064516,12.0,0.3870967741935484,12,0.631578947368421,28.0,0.9032258064516129,16.0,0.8421052631578947,5.0,0.16129032258064516,5.0,0.2631578947368421,13.0,0.41935483870967744,3.0,0.15789473684210525,3.0,0.0967741935483871,2.0,0.10526315789473684,31.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,26.0,0.8387096774193549,15.0,0.7894736842105263,4.0,0.12903225806451613,3.0,0.15789473684210525,6.0,0.1935483870967742,6.0,0.3157894736842105,25.0,0.8064516129032258,15.0,0.7894736842105263,6.0,0.1935483870967742,4.0,0.21052631578947367,0.0967741935483871,0.0,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.3870967741935484,0.03225806451612903,0.12903225806451613,0.16129032258064516,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,189.0,142.0,6.096774193548387,7.473684210526316,159.0,123.0,true,negative
14.8,16.0,21.46666666666667,16.0,0.06756756756756756,0.0625,13.75,15.5,13.023866798666859,13.023866798666859,12.690000000000001,14.270000000000007,25.455000000000013,10.564999999999998,3,0.25,3,0.3,5,0.4166666666666667,3,0.3,2.0,2.2,24,22,false,true,12,2,0.16666666666666666,10,0.8333333333333334,7.0,0.5833333333333334,2,0.2,10.0,0.8333333333333334,8.0,0.8,3.0,0.25,3.0,0.3,4.0,0.3333333333333333,3.0,0.3,1.0,0.08333333333333333,1.0,0.1,12.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,0.8333333333333334,8.0,0.8,2.0,0.16666666666666666,2.0,0.2,4.0,0.3333333333333333,4.0,0.4,11.0,0.9166666666666666,9.0,0.9,1.0,0.08333333333333333,1.0,0.1,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,82.0,73.0,6.833333333333333,7.3,71.0,63.0,true,positive
