@relation stylometry-lll

@attribute fog_index numeric
@attribute fog_index_WSW numeric
@attribute monosyllabic_fog_index numeric
@attribute monosyllabic_fog_index_WSW numeric
@attribute inverse_fog_index numeric
@attribute inverse_fog_index_WSW numeric
@attribute forcast numeric
@attribute forcast_WSW numeric
@attribute smog_index numeric
@attribute smog_index_WSW numeric
@attribute fkri numeric
@attribute fkri_WSW numeric
@attribute flesch numeric
@attribute flesch_WSW numeric
@attribute complex_word numeric
@attribute complex_word_percent numeric
@attribute complex_word_WSW numeric
@attribute complex_word_WSW_percent numeric
@attribute monosyllabic_word numeric
@attribute monosyllabic_word_percent numeric
@attribute monosyllabic_word_WSW numeric
@attribute monosyllabic_word_WSW_percent numeric
@attribute word_length numeric
@attribute word_length_WSW numeric
@attribute syllable_count numeric
@attribute syllables_count_WSW numeric
@attribute long_sentence {true, false}
@attribute short_sentence {true, false}
@attribute word_count numeric
@attribute function_word numeric
@attribute function_word_percent numeric
@attribute content_word numeric
@attribute content_word_percent numeric
@attribute named_entity numeric
@attribute named_entity_percent numeric
@attribute named_entity_WSW numeric
@attribute named_entity_WSW_percent numeric
@attribute alpha_numeric numeric
@attribute alpha_numeric_percent numeric
@attribute alpha_numeric_WSW numeric
@attribute alpha_numeric_WSW_percent numeric
@attribute verb numeric
@attribute verb_percent numeric
@attribute verb_WSW numeric
@attribute verb_WSW_percent numeric
@attribute acronym numeric
@attribute acronym_percent numeric
@attribute acronym_WSW numeric
@attribute acronym_WSW_percent numeric
@attribute semantic_word numeric
@attribute semantic_word_percent numeric
@attribute semantic_word_WSW numeric
@attribute semantic_word_WSW_percent numeric
@attribute alphabet_words numeric
@attribute alphabet_words_percent numeric
@attribute alphabet_words_WSW numeric
@attribute alphabet_words_WSW_percent numeric
@attribute numeric_words numeric
@attribute numeric_words_percent numeric
@attribute numeric_words_WSW numeric
@attribute numeric_words_WSW_percent numeric
@attribute lowercase_words numeric
@attribute lowercase_words_percent numeric
@attribute lowercase_words_WSW numeric
@attribute lowercase_words_WSW_percent numeric
@attribute uppercase_words numeric
@attribute uppercase_words_percent numeric
@attribute uppercase_words_WSW numeric
@attribute uppercase_words_WSW_percent numeric
@attribute long_word numeric
@attribute long_word_percent numeric
@attribute long_word_WSW numeric
@attribute long_word_WSW_percent numeric
@attribute unique_word numeric
@attribute unique_word_percent numeric
@attribute unique_word_WSW numeric
@attribute unique_word_WSW_percent numeric
@attribute repeated_word numeric
@attribute repeated_word_percent numeric
@attribute repeated_word_WSW numeric
@attribute repeated_word_WSW_percent numeric
@attribute pos_conjunction numeric
@attribute pos_number numeric
@attribute pos_determiner numeric
@attribute pos_preposition numeric
@attribute pos_adjective numeric
@attribute pos_noun numeric
@attribute pos_pronoun numeric
@attribute pos_adverb numeric
@attribute pos_verb numeric
@attribute pos_interjection numeric
@attribute pos_foreign numeric
@attribute pos_list numeric
@attribute pos_possessive numeric
@attribute pos_particle numeric
@attribute pos_symbol numeric
@attribute character_count numeric
@attribute character_count_WSW numeric
@attribute character_per_word numeric
@attribute character_per_word_WSW numeric
@attribute character_without_space numeric
@attribute character_without_space_WSW numeric
@attribute special_char {true, false}
@attribute class {positive, negative}

@data
11.672727272727274,13.200000000000001,29.854545454545452,23.200000000000003,0.08566978193146417,0.08566978193146417,10.454545454545455,12.5,11.20814326018867,11.20814326018867,9.081818181818182,5.863636363636363,49.54272727272729,72.61545454545457,2,0.18181818181818182,2,0.25,7,0.6363636363636364,4,0.875,1.7272727272727273,2.0,19,16,false,true,11,3,0.2727272727272727,8,0.7272727272727273,4.0,0.36363636363636365,4,0.5,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2727272727272727,1.0,0.125,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,11,1.0,8,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.5454545454545454,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,65,55,5.0,6.0,56.0,47.0,true,negative
20.231578947368423,24.4421052631579,30.757894736842104,24.4421052631579,0.04942767950052029,0.04942767950052029,11.315789473684209,13.68421052631579,17.122413403193683,19.287186520377343,14.177894736842106,18.525263157894738,27.255263157894774,0.0,6,0.3157894736842105,8,0.42105263157894735,11,0.5789473684210527,8,0.5789473684210527,1.894736842105263,2.263157894736842,36,43,false,true,19,8,0.42105263157894735,19,1.0,3.0,0.15789473684210525,10,0.5263157894736842,18.0,0.0,17.0,0.0,1.0,0.05263157894736842,1.0,0.05263157894736842,6.0,0.3157894736842105,2.0,0.10526315789473684,0.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,10.0,0.0,16,0.0,14,0.0,3.0,0.0,5.0,0.0,0.21052631578947367,0.0,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.42105263157894735,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,123,144,6.0,7.0,106.0,125.0,true,negative
21.43225806451613,31.03414634146342,33.04516129032258,31.03414634146342,0.04665863937387116,0.04665863937387116,12.258064516129032,14.512195121951219,18.243605946275583,25.254471183327073,19.338709677419356,32.28064516129032,11.62806451612903,0.0,7,0.22580645161290322,15,0.36585365853658536,16,0.5161290322580645,15,0.3902439024390244,1.935483870967742,2.292682926829268,60,94,true,false,31,9,0.2903225806451613,41,1.3225806451612903,4.0,0.12903225806451613,17,0.4146341463414634,28.0,0.0,36.0,0.0,0.0,0.0,1.0,0.024390243902439025,6.0,0.1935483870967742,4.0,0.0975609756097561,0.0,0.0,0.0,0.0,26.0,0.0,32.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,26.0,0.0,4.0,0.0,6.0,0.0,13.0,0.0,23.0,0.0,29,0.0,28,0.0,2.0,0.0,13.0,0.0,0.16129032258064516,0.03225806451612903,0.0,0.12903225806451613,0.16129032258064516,0.45161290322580644,0.03225806451612903,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,218,321,7.0,7.0,189.0,280.0,true,negative
18.49655172413793,36.83508771929825,36.42758620689656,36.83508771929825,0.0540641312453393,0.0540641312453393,10.689655172413792,14.736842105263158,15.903189008614273,28.677278017228545,15.657931034482761,48.61655172413792,34.45517241379312,0.0,5,0.1724137931034483,20,0.3508771929824561,18,0.6206896551724138,20,0.3157894736842105,1.6896551724137931,2.280701754385965,49,130,false,false,29,13,0.4482758620689655,57,1.9655172413793103,6.0,0.20689655172413793,18,0.3157894736842105,27.0,0.0,50.0,0.0,0.0,0.0,1.0,0.017543859649122806,8.0,0.27586206896551724,6.0,0.10526315789473684,0.0,0.0,0.0,0.0,28.0,0.0,47.0,0.0,1.0,0.0,2.0,0.0,22.0,0.0,37.0,0.0,5.0,0.0,9.0,0.0,9.0,0.0,32.0,0.0,26,0.0,41,0.0,3.0,0.0,16.0,0.0,0.2413793103448276,0.034482758620689655,0.10344827586206896,0.2413793103448276,0.06896551724137931,0.4827586206896552,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,186,450,6.0,7.0,157.0,393.0,true,negative
8.276923076923078,37.514754098360655,32.89230769230769,38.82622950819672,0.12081784386617099,0.12081784386617099,9.615384615384617,14.59016393442623,8.841846274778883,28.677278017228545,5.818461538461541,112.92615384615385,76.50153846153849,0.0,1,0.07692307692307693,20,0.32786885245901637,9,0.6923076923076923,22,0.14754098360655737,1.3846153846153846,2.2295081967213113,18,136,false,true,13,9,0.6923076923076923,61,4.6923076923076925,1.0,0.07692307692307693,18,0.29508196721311475,11.0,0.0,52.0,0.0,0.0,0.0,1.0,0.01639344262295082,3.0,0.23076923076923078,7.0,0.11475409836065574,0.0,0.0,0.0,0.0,12.0,0.0,50.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0,39.0,0.0,2.0,0.0,10.0,0.0,2.0,0.0,33.0,0.0,12,0.0,43,0.0,1.0,0.0,18.0,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,74,476,5.0,7.0,61.0,415.0,true,negative
13.915789473684212,41.8027397260274,30.757894736842104,45.090410958904116,0.0718608169440242,0.0718608169440242,11.315789473684209,14.04109589041096,13.023866798666859,30.526468669271875,11.693684210526317,89.94631578947369,45.06578947368425,0.0,3,0.15789473684210525,23,0.3150684931506849,11,0.5789473684210527,29,0.1506849315068493,1.6842105263157894,2.164383561643836,32,158,false,true,19,7,0.3684210526315789,73,3.8421052631578947,2.0,0.10526315789473684,25,0.3424657534246575,17.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0136986301369863,6.0,0.3157894736842105,9.0,0.1232876712328767,0.0,0.0,0.0,0.0,16.0,0.0,59.0,0.0,3.0,0.0,6.0,0.0,13.0,0.0,45.0,0.0,2.0,0.0,12.0,0.0,4.0,0.0,37.0,0.0,18,0.0,52,0.0,1.0,0.0,21.0,0.0,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.0,0.42105263157894735,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,112,557,5.0,7.0,94.0,484.0,true,negative
11.672727272727274,44.74567901234568,26.21818181818182,48.202469135802474,0.08566978193146417,0.08566978193146417,11.818181818181818,14.074074074074074,11.20814326018867,31.692831373894414,8.009090909090911,174.28181818181818,57.23363636363638,0.0,2,0.18181818181818182,25,0.30864197530864196,6,0.5454545454545454,32,0.07407407407407407,1.6363636363636365,2.1358024691358026,18,173,false,true,11,3,0.2727272727272727,81,7.363636363636363,1.0,0.09090909090909091,25,0.30864197530864196,8.0,0.0,67.0,0.0,0.0,0.0,1.0,0.012345679012345678,3.0,0.2727272727272727,11.0,0.13580246913580246,0.0,0.0,0.0,0.0,10.0,0.0,66.0,0.0,1.0,0.0,7.0,0.0,6.0,0.0,49.0,0.0,3.0,0.0,14.0,0.0,4.0,0.0,41.0,0.0,10,0.0,55,0.0,1.0,0.0,26.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.45454545454545453,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,75,618,6.0,7.0,64.0,537.0,true,negative
29.817543859649124,57.88070175438597,49.46666666666667,62.4421052631579,0.033537302894798775,0.033537302894798775,10.0,13.68421052631579,21.19438992294339,36.926162742196986,25.47859649122807,55.91017543859648,13.916842105263186,0.0,10,0.17543859649122806,35,0.30701754385964913,38,0.6666666666666666,48,0.3333333333333333,1.5964912280701755,2.087719298245614,91,238,true,false,57,24,0.42105263157894735,114,2.0,7.0,0.12280701754385964,32,0.2807017543859649,49.0,0.0,92.0,0.0,0.0,0.0,1.0,0.008771929824561403,19.0,0.3333333333333333,16.0,0.14035087719298245,1.0,0.017543859649122806,1.0,0.008771929824561403,48.0,0.0,90.0,0.0,6.0,0.0,13.0,0.0,40.0,0.0,68.0,0.0,6.0,0.0,18.0,0.0,14.0,0.0,55.0,0.0,41,0.0,68,0.0,16.0,0.0,46.0,0.0,0.22807017543859648,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.07017543859649122,0.3333333333333333,0.0,0.05263157894736842,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,344,860,6.0,7.0,287.0,746.0,true,negative
19.333333333333336,62.20813008130082,27.33333333333334,65.46016260162602,0.051724137931034475,0.051724137931034475,12.0,13.902439024390244,15.903189008614273,39.25967984588678,13.860000000000003,196.36666666666665,22.410000000000025,0.0,5,0.3333333333333333,40,0.3252032520325203,8,0.5333333333333333,50,0.06504065040650407,2.0,2.130081300813008,30,262,false,true,15,6,0.4,123,8.2,3.0,0.2,35,0.2845528455284553,15.0,1.0,101.0,0.0,0.0,0.0,1.0,0.008130081300813009,4.0,0.26666666666666666,16.0,0.13008130081300814,0.0,0.0,1.0,0.008130081300813009,14.0,0.0,98.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,75.0,0.0,2.0,0.0,19.0,0.0,7.0,0.0,62.0,0.0,15,1.0,70,0.0,0.0,0.0,53.0,0.0,0.2,0.0,0.06666666666666667,0.2,0.2,0.4666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,101,940,6.0,7.0,87.0,817.0,true,negative
18.126315789473683,67.03283582089553,32.863157894736844,69.71940298507462,0.05516840882694542,0.05516840882694542,10.526315789473685,13.955223880597014,15.903189008614273,41.45136702584282,11.693684210526317,169.44105263157894,45.06578947368425,0.0,5,0.2631578947368421,45,0.3358208955223881,12,0.631578947368421,54,0.08955223880597014,1.6842105263157894,2.1343283582089554,32,286,false,true,19,8,0.42105263157894735,134,7.052631578947368,3.0,0.15789473684210525,40,0.29850746268656714,18.0,0.0,111.0,0.0,1.0,0.05263157894736842,2.0,0.014925373134328358,6.0,0.3157894736842105,17.0,0.12686567164179105,0.0,0.0,1.0,0.007462686567164179,17.0,0.0,107.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,83.0,0.0,1.0,0.0,20.0,0.0,6.0,0.0,68.0,0.0,19,1.0,74,0.0,0.0,0.0,60.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,108,1017,5.0,7.0,91.0,883.0,true,negative
